time	V(a)	V(b)	V(c)	V(d)	V(out)
9.767499999988325e-006	2.446295e+000	4.974688e+000	5.091588e-002	5.013875e+000	1.804057e-001
9.778499999988312e-006	2.409267e+000	4.974900e+000	4.903649e-002	5.015677e+000	2.173514e-001
9.789499999988299e-006	2.372401e+000	4.975106e+000	4.724937e-002	5.017583e+000	2.571350e-001
9.800499999988286e-006	2.335696e+000	4.975306e+000	4.555452e-002	5.019591e+000	2.997566e-001
9.811499999988273e-006	2.299152e+000	4.975498e+000	4.395195e-002	5.021703e+000	3.452163e-001
9.822499999988260e-006	2.262771e+000	4.975684e+000	4.244165e-002	5.023917e+000	3.935139e-001
9.831357142845392e-006	2.233433e+000	4.975824e+000	4.128551e-002	5.025819e+000	4.351290e-001
9.840214285702524e-006	2.204148e+000	4.975956e+000	4.017840e-002	5.027816e+000	4.790864e-001
9.849071428559656e-006	2.174916e+000	4.976080e+000	3.912031e-002	5.029907e+000	5.253861e-001
9.857928571416789e-006	2.145737e+000	4.976197e+000	3.811125e-002	5.032092e+000	5.740280e-001
9.866785714273922e-006	2.116612e+000	4.976306e+000	3.715122e-002	5.034372e+000	6.250122e-001
9.875642857131053e-006	2.087539e+000	4.976408e+000	3.624021e-002	5.036746e+000	6.783387e-001
9.884499999988186e-006	2.058520e+000	4.976502e+000	3.537823e-002	5.039215e+000	7.340075e-001
9.887499999988182e-006	2.048727e+000	4.976531e+000	3.509305e-002	5.040061e+000	7.532954e-001
9.904928571416733e-006	1.992923e+000	4.976719e+000	3.352914e-002	5.044969e+000	8.693057e-001
9.922357142845284e-006	1.936932e+000	4.976844e+000	3.212186e-002	5.050469e+000	9.956103e-001
9.939785714273835e-006	1.880752e+000	4.976905e+000	3.087122e-002	5.056562e+000	1.132209e+000
9.957214285702384e-006	1.824385e+000	4.976902e+000	2.977721e-002	5.063247e+000	1.279103e+000
9.974642857130935e-006	1.767829e+000	4.976835e+000	2.883983e-002	5.070525e+000	1.436291e+000
9.992071428559485e-006	1.711086e+000	4.976705e+000	2.805908e-002	5.078394e+000	1.603773e+000
1.000949999998804e-005	1.654154e+000	4.976511e+000	2.743496e-002	5.086856e+000	1.781549e+000
1.002521428570230e-005	1.605269e+000	4.976586e+000	2.701152e-002	5.094963e+000	1.950503e+000
1.004092857141657e-005	1.558457e+000	4.976736e+000	2.662595e-002	5.103164e+000	2.118611e+000
1.005664285713084e-005	1.513718e+000	4.976958e+000	2.627825e-002	5.111460e+000	2.285874e+000
1.007235714284510e-005	1.471053e+000	4.977255e+000	2.596841e-002	5.119851e+000	2.452293e+000
1.008807142855937e-005	1.430460e+000	4.977625e+000	2.569644e-002	5.128336e+000	2.617866e+000
1.010378571427364e-005	1.391941e+000	4.978069e+000	2.546234e-002	5.136916e+000	2.782594e+000
1.011949999998791e-005	1.355496e+000	4.978586e+000	2.526611e-002	5.145591e+000	2.946478e+000
1.013221428570217e-005	1.325765e+000	4.978891e+000	2.513593e-002	5.152903e+000	3.073028e+000
1.014492857141645e-005	1.296194e+000	4.979160e+000	2.499856e-002	5.160171e+000	3.194815e+000
1.015764285713072e-005	1.266784e+000	4.979394e+000	2.485398e-002	5.167395e+000	3.311838e+000
1.017035714284499e-005	1.237535e+000	4.979593e+000	2.470220e-002	5.174573e+000	3.424098e+000
1.018307142855926e-005	1.208446e+000	4.979756e+000	2.454322e-002	5.181707e+000	3.531593e+000
1.019578571427353e-005	1.179518e+000	4.979883e+000	2.437703e-002	5.188796e+000	3.634325e+000
1.020849999998780e-005	1.150750e+000	4.979975e+000	2.420364e-002	5.195841e+000	3.732294e+000
1.021235714284494e-005	1.142046e+000	4.980003e+000	2.417008e-002	5.198097e+000	3.761270e+000
1.021621428570207e-005	1.133371e+000	4.980027e+000	2.410135e-002	5.200090e+000	3.789979e+000
1.022007142855921e-005	1.124724e+000	4.980047e+000	2.399746e-002	5.201819e+000	3.818418e+000
1.022392857141635e-005	1.116106e+000	4.980064e+000	2.385841e-002	5.203285e+000	3.846588e+000
1.022778571427349e-005	1.107517e+000	4.980077e+000	2.368419e-002	5.204488e+000	3.874490e+000
1.023164285713063e-005	1.098957e+000	4.980087e+000	2.347481e-002	5.205426e+000	3.902123e+000
1.023549999998777e-005	1.090426e+000	4.980092e+000	2.323026e-002	5.206102e+000	3.929487e+000
1.023649999998777e-005	1.088218e+000	4.980092e+000	2.315508e-002	5.206196e+000	3.936534e+000
1.024521428570204e-005	1.069094e+000	4.980076e+000	2.231796e-002	5.205884e+000	3.997490e+000
1.025392857141632e-005	1.049974e+000	4.980040e+000	2.129373e-002	5.204139e+000	4.055955e+000
1.026264285713059e-005	1.030859e+000	4.979982e+000	2.008240e-002	5.200962e+000	4.111928e+000
1.027135714284487e-005	1.011750e+000	4.979903e+000	1.868395e-002	5.196353e+000	4.165411e+000
1.028007142855914e-005	9.926451e-001	4.979803e+000	1.709840e-002	5.190311e+000	4.216403e+000
1.028878571427342e-005	9.735458e-001	4.979683e+000	1.532574e-002	5.182836e+000	4.264903e+000
1.029749999998769e-005	9.544517e-001	4.979541e+000	1.336597e-002	5.173930e+000	4.310913e+000
1.030121428570197e-005	9.462943e-001	4.979478e+000	1.249651e-002	5.169754e+000	4.329563e+000
1.030492857141626e-005	9.381415e-001	4.979414e+000	1.161354e-002	5.165428e+000	4.347760e+000
1.030864285713054e-005	9.299931e-001	4.979351e+000	1.071707e-002	5.160953e+000	4.365503e+000
1.031235714284482e-005	9.218491e-001	4.979287e+000	9.807096e-003	5.156329e+000	4.382793e+000
1.031607142855910e-005	9.137097e-001	4.979223e+000	8.883617e-003	5.151555e+000	4.399630e+000
1.031978571427338e-005	9.055747e-001	4.979159e+000	7.946633e-003	5.146631e+000	4.416013e+000
1.032349999998766e-005	8.974442e-001	4.979095e+000	6.996145e-003	5.141558e+000	4.431943e+000
1.033192857141622e-005	8.789999e-001	4.978952e+000	4.841762e-003	5.129681e+000	4.466328e+000
1.034035714284478e-005	8.606570e-001	4.978817e+000	2.651036e-003	5.117052e+000	4.498846e+000
1.034878571427335e-005	8.424154e-001	4.978689e+000	4.239650e-004	5.103673e+000	4.529497e+000
1.035721428570191e-005	8.242752e-001	4.978568e+000	-1.839449e-003	5.089543e+000	4.558281e+000
1.036564285713047e-005	8.062363e-001	4.978455e+000	-4.139207e-003	5.074662e+000	4.585198e+000
1.037407142855903e-005	7.882989e-001	4.978350e+000	-6.475309e-003	5.059030e+000	4.610247e+000
1.038249999998759e-005	7.704628e-001	4.978251e+000	-8.847754e-003	5.042647e+000	4.633430e+000
1.040007142855900e-005	7.336584e-001	4.978100e+000	-1.376372e-002	5.006882e+000	4.675750e+000
1.041764285713041e-005	6.978796e-001	4.978011e+000	-1.870489e-002	4.968680e+000	4.714036e+000
1.043521428570181e-005	6.631263e-001	4.977984e+000	-2.367126e-002	4.928043e+000	4.748287e+000
1.045278571427322e-005	6.293985e-001	4.978020e+000	-2.866282e-002	4.884970e+000	4.778505e+000
1.047035714284463e-005	5.966962e-001	4.978118e+000	-3.367959e-002	4.839462e+000	4.804688e+000
1.048792857141604e-005	5.650193e-001	4.978278e+000	-3.872155e-002	4.791518e+000	4.826837e+000
1.050549999998744e-005	5.343680e-001	4.978501e+000	-4.378871e-002	4.741138e+000	4.844953e+000
1.054064285713037e-005	4.774616e-001	4.979168e+000	-5.453618e-002	4.628084e+000	4.874893e+000
1.057578571427330e-005	4.248951e-001	4.979940e+000	-6.482394e-002	4.512512e+000	4.900174e+000
1.061092857141623e-005	3.766684e-001	4.980816e+000	-7.465200e-002	4.394420e+000	4.920796e+000
1.064607142855916e-005	3.327816e-001	4.981796e+000	-8.402037e-002	4.273809e+000	4.936759e+000
1.068121428570209e-005	2.932347e-001	4.982880e+000	-9.292903e-002	4.150679e+000	4.948064e+000
1.071635714284501e-005	2.580277e-001	4.984069e+000	-1.013780e-001	4.025031e+000	4.954710e+000
1.075149999998794e-005	2.271605e-001	4.985363e+000	-1.093672e-001	3.896863e+000	4.956697e+000
1.076892857141655e-005	2.130289e-001	4.985934e+000	-1.134552e-001	3.833432e+000	4.958678e+000
1.078635714284516e-005	1.996282e-001	4.986500e+000	-1.174351e-001	3.769800e+000	4.960472e+000
1.080378571427377e-005	1.869584e-001	4.987059e+000	-1.213069e-001	3.705969e+000	4.962078e+000
1.082121428570238e-005	1.750195e-001	4.987613e+000	-1.250706e-001	3.641937e+000	4.963496e+000
1.083864285713099e-005	1.638114e-001	4.988160e+000	-1.287261e-001	3.577705e+000	4.964725e+000
1.085607142855960e-005	1.533343e-001	4.988701e+000	-1.322736e-001	3.513273e+000	4.965767e+000
1.087349999998821e-005	1.435880e-001	4.989237e+000	-1.357129e-001	3.448640e+000	4.966620e+000
1.088592857141681e-005	1.369819e-001	4.989666e+000	-1.376586e-001	3.402535e+000	4.967206e+000
1.089835714284541e-005	1.306515e-001	4.990150e+000	-1.386461e-001	3.356501e+000	4.967759e+000
1.091078571427401e-005	1.245968e-001	4.990687e+000	-1.386755e-001	3.310538e+000	4.968279e+000
1.092321428570260e-005	1.188178e-001	4.991278e+000	-1.377467e-001	3.264645e+000	4.968767e+000
1.093564285713120e-005	1.133145e-001	4.991923e+000	-1.358597e-001	3.218822e+000	4.969222e+000
1.094807142855980e-005	1.080869e-001	4.992621e+000	-1.330145e-001	3.173071e+000	4.969644e+000
1.096049999998840e-005	1.031350e-001	4.993374e+000	-1.292112e-001	3.127390e+000	4.970034e+000
1.097178571427414e-005	9.883890e-002	4.994122e+000	-1.244858e-001	3.086050e+000	4.970376e+000
1.098307142855988e-005	9.471398e-002	4.994921e+000	-1.183280e-001	3.044870e+000	4.970708e+000
1.099435714284562e-005	9.076027e-002	4.995773e+000	-1.107379e-001	3.003852e+000	4.971028e+000
1.100564285713136e-005	8.697778e-002	4.996677e+000	-1.017153e-001	2.962994e+000	4.971336e+000
1.101692857141710e-005	8.336651e-002	4.997632e+000	-9.126041e-002	2.922296e+000	4.971634e+000
1.102821428570284e-005	7.992647e-002	4.998640e+000	-7.937309e-002	2.881760e+000	4.971920e+000
1.103949999998857e-005	7.665764e-002	4.999700e+000	-6.605339e-002	2.841384e+000	4.972196e+000
1.104549999998859e-005	7.497383e-002	5.000287e+000	-5.821156e-002	2.820011e+000	4.972340e+000
1.105149999998860e-005	7.332897e-002	5.000890e+000	-4.984467e-002	2.798698e+000	4.972484e+000
1.105749999998861e-005	7.172306e-002	5.001510e+000	-4.095271e-002	2.777445e+000	4.972625e+000
1.106349999998863e-005	7.015609e-002	5.002146e+000	-3.153569e-002	2.756251e+000	4.972765e+000
1.106949999998864e-005	6.862806e-002	5.002798e+000	-2.159360e-002	2.735116e+000	4.972903e+000
1.107549999998865e-005	6.713898e-002	5.003467e+000	-1.112645e-002	2.714041e+000	4.973040e+000
1.108149999998867e-005	6.568884e-002	5.004152e+000	-1.342372e-004	2.693026e+000	4.973175e+000
1.108349999998867e-005	6.521283e-002	5.004385e+000	3.666969e-003	2.686035e+000	4.973219e+000
1.108649999998868e-005	6.450629e-002	5.004737e+000	9.489009e-003	2.675562e+000	4.973286e+000
1.109364285713155e-005	6.286239e-002	5.005591e+000	2.387282e-002	2.650691e+000	4.973443e+000
1.110078571427442e-005	6.126483e-002	5.006474e+000	3.917617e-002	2.625910e+000	4.973598e+000
1.110792857141730e-005	5.971362e-002	5.007386e+000	5.539907e-002	2.601219e+000	4.973752e+000
1.111507142856017e-005	5.820875e-002	5.008327e+000	7.254151e-002	2.576618e+000	4.973904e+000
1.112221428570304e-005	5.675023e-002	5.009297e+000	9.060350e-002	2.552107e+000	4.974053e+000
1.112935714284591e-005	5.533804e-002	5.010296e+000	1.095850e-001	2.527686e+000	4.974202e+000
1.113649999998879e-005	5.397221e-002	5.011324e+000	1.294861e-001	2.503356e+000	4.974348e+000
1.114778571427453e-005	5.190418e-002	5.013000e+000	1.627474e-001	2.465145e+000	4.974578e+000
1.115907142856026e-005	4.993171e-002	5.014789e+000	1.990832e-001	2.427091e+000	4.974800e+000
1.117035714284600e-005	4.805479e-002	5.016692e+000	2.384936e-001	2.389194e+000	4.975015e+000
1.118164285713174e-005	4.627342e-002	5.018709e+000	2.809785e-001	2.351454e+000	4.975222e+000
1.119292857141748e-005	4.458760e-002	5.020839e+000	3.265381e-001	2.313870e+000	4.975421e+000
1.120421428570322e-005	4.299734e-002	5.023083e+000	3.751722e-001	2.276444e+000	4.975613e+000
1.121549999998896e-005	4.150263e-002	5.025440e+000	4.268808e-001	2.239174e+000	4.975797e+000
1.122178571427469e-005	4.070566e-002	5.026834e+000	4.574967e-001	2.218377e+000	4.975892e+000
1.122807142856042e-005	3.993363e-002	5.028276e+000	4.892958e-001	2.197602e+000	4.975983e+000
1.123435714284614e-005	3.918655e-002	5.029766e+000	5.222780e-001	2.176849e+000	4.976071e+000
1.124064285713187e-005	3.846442e-002	5.031303e+000	5.564434e-001	2.156119e+000	4.976156e+000
1.124692857141760e-005	3.776724e-002	5.032889e+000	5.917919e-001	2.135412e+000	4.976236e+000
1.125321428570333e-005	3.709500e-002	5.034522e+000	6.283236e-001	2.114726e+000	4.976314e+000
1.125949999998906e-005	3.644771e-002	5.036203e+000	6.660385e-001	2.094064e+000	4.976388e+000
1.126049999998906e-005	3.634652e-002	5.036474e+000	6.721467e-001	2.090785e+000	4.976398e+000
1.126207142856049e-005	3.618872e-002	5.036904e+000	6.818091e-001	2.085637e+000	4.976416e+000
1.126364285713192e-005	3.603227e-002	5.037336e+000	6.915430e-001	2.080492e+000	4.976433e+000
1.126521428570335e-005	3.587715e-002	5.037770e+000	7.013484e-001	2.075350e+000	4.976450e+000
1.126678571427479e-005	3.572337e-002	5.038208e+000	7.112253e-001	2.070212e+000	4.976466e+000
1.126835714284622e-005	3.557093e-002	5.038648e+000	7.211737e-001	2.065077e+000	4.976482e+000
1.126992857141765e-005	3.541983e-002	5.039090e+000	7.311937e-001	2.059945e+000	4.976498e+000
1.127149999998908e-005	3.527007e-002	5.039536e+000	7.412851e-001	2.054817e+000	4.976514e+000
1.128892857141769e-005	3.368953e-002	5.044407e+000	8.563403e-001	1.998942e+000	4.976705e+000
1.130635714284630e-005	3.226551e-002	5.049862e+000	9.816429e-001	1.942907e+000	4.976833e+000
1.132378571427491e-005	3.099799e-002	5.055900e+000	1.117193e+000	1.886713e+000	4.976899e+000
1.134121428570352e-005	2.988699e-002	5.062522e+000	1.262990e+000	1.830360e+000	4.976902e+000
1.135864285713213e-005	2.893250e-002	5.069727e+000	1.419035e+000	1.773847e+000	4.976842e+000
1.137607142856074e-005	2.813452e-002	5.077515e+000	1.585327e+000	1.717175e+000	4.976720e+000
1.139349999998935e-005	2.749306e-002	5.085887e+000	1.761867e+000	1.660343e+000	4.976535e+000
1.140949999998939e-005	2.705517e-002	5.094137e+000	1.933777e+000	1.610216e+000	4.976590e+000
1.142549999998942e-005	2.665712e-002	5.102484e+000	2.104858e+000	1.562267e+000	4.976724e+000
1.144149999998946e-005	2.629890e-002	5.110927e+000	2.275111e+000	1.516495e+000	4.976938e+000
1.145749999998949e-005	2.598050e-002	5.119467e+000	2.444535e+000	1.472900e+000	4.977232e+000
1.147349999998953e-005	2.570194e-002	5.128103e+000	2.613131e+000	1.431483e+000	4.977605e+000
1.148949999998956e-005	2.546321e-002	5.136836e+000	2.780898e+000	1.392242e+000	4.978057e+000
1.150549999998960e-005	2.526431e-002	5.145665e+000	2.947837e+000	1.355179e+000	4.978589e+000
1.151821428570391e-005	2.513424e-002	5.152978e+000	3.074336e+000	1.325451e+000	4.978894e+000
1.153092857141822e-005	2.499693e-002	5.160247e+000	3.196073e+000	1.295882e+000	4.979163e+000
1.154364285713254e-005	2.485240e-002	5.167470e+000	3.313046e+000	1.266475e+000	4.979396e+000
1.155635714284685e-005	2.470063e-002	5.174649e+000	3.425256e+000	1.237227e+000	4.979594e+000
1.156907142856116e-005	2.454163e-002	5.181783e+000	3.532704e+000	1.208140e+000	4.979757e+000
1.158178571427548e-005	2.437539e-002	5.188872e+000	3.635388e+000	1.179213e+000	4.979884e+000
1.159449999998979e-005	2.420193e-002	5.195916e+000	3.733309e+000	1.150447e+000	4.979976e+000
1.160135714284695e-005	2.414531e-002	5.199898e+000	3.784789e+000	1.135018e+000	4.980025e+000
1.160821428570411e-005	2.395382e-002	5.202910e+000	3.835298e+000	1.119663e+000	4.980061e+000
1.161507142856126e-005	2.362746e-002	5.204953e+000	3.884836e+000	1.104382e+000	4.980083e+000
1.162192857141842e-005	2.316622e-002	5.206027e+000	3.933404e+000	1.089176e+000	4.980090e+000
1.162878571427558e-005	2.257012e-002	5.206130e+000	3.981001e+000	1.074044e+000	4.980084e+000
1.163564285713274e-005	2.183914e-002	5.205264e+000	4.027627e+000	1.058987e+000	4.980063e+000
1.164249999998990e-005	2.097328e-002	5.203429e+000	4.073283e+000	1.044003e+000	4.980028e+000
1.165107142856134e-005	1.965883e-002	5.199612e+000	4.127973e+000	1.025239e+000	4.979955e+000
1.165964285713279e-005	1.819897e-002	5.194555e+000	4.180091e+000	1.006465e+000	4.979867e+000
1.166821428570424e-005	1.659370e-002	5.188257e+000	4.229637e+000	9.876834e-001	4.979764e+000
1.167678571427569e-005	1.484302e-002	5.180718e+000	4.276612e+000	9.688930e-001	4.979648e+000
1.168535714284713e-005	1.294693e-002	5.171939e+000	4.321015e+000	9.500941e-001	4.979516e+000
1.169392857141858e-005	1.090543e-002	5.161919e+000	4.362845e+000	9.312867e-001	4.979371e+000
1.170249999999003e-005	8.718522e-003	5.150658e+000	4.402104e+000	9.124707e-001	4.979210e+000
1.171207142856148e-005	6.305395e-003	5.137816e+000	4.442937e+000	8.914722e-001	4.979045e+000
1.172164285713293e-005	3.844994e-003	5.124005e+000	4.481318e+000	8.705975e-001	4.978888e+000
1.173121428570438e-005	1.337321e-003	5.109224e+000	4.517249e+000	8.498464e-001	4.978740e+000
1.174078571427583e-005	-1.217625e-003	5.093474e+000	4.550729e+000	8.292191e-001	4.978601e+000
1.175035714284727e-005	-3.819844e-003	5.076754e+000	4.581759e+000	8.087155e-001	4.978472e+000
1.175992857141873e-005	-6.469336e-003	5.059065e+000	4.610337e+000	7.883357e-001	4.978351e+000
1.176949999999017e-005	-9.166101e-003	5.040406e+000	4.636465e+000	7.680795e-001	4.978240e+000
1.178692857141878e-005	-1.404213e-002	5.004792e+000	4.678100e+000	7.316234e-001	4.978093e+000
1.180435714284739e-005	-1.894346e-002	4.966778e+000	4.715792e+000	6.961793e-001	4.978008e+000
1.182178571427600e-005	-2.387007e-002	4.926366e+000	4.749541e+000	6.617474e-001	4.977985e+000
1.183921428570461e-005	-2.882198e-002	4.883556e+000	4.779345e+000	6.283275e-001	4.978022e+000
1.185664285713322e-005	-3.379918e-002	4.838347e+000	4.805207e+000	5.959198e-001	4.978121e+000
1.187407142856183e-005	-3.880167e-002	4.790739e+000	4.827125e+000	5.645242e-001	4.978281e+000
1.189149999999044e-005	-4.382944e-002	4.740732e+000	4.845099e+000	5.341406e-001	4.978503e+000
1.192649999999052e-005	-5.453448e-002	4.628134e+000	4.874925e+000	4.774698e-001	4.979167e+000
1.196149999999060e-005	-6.478256e-002	4.513035e+000	4.900118e+000	4.251058e-001	4.979935e+000
1.199649999999067e-005	-7.457370e-002	4.395433e+000	4.920677e+000	3.770487e-001	4.980807e+000
1.203149999999075e-005	-8.390789e-002	4.275329e+000	4.936604e+000	3.332985e-001	4.981783e+000
1.206649999999083e-005	-9.278514e-002	4.152723e+000	4.947898e+000	2.938552e-001	4.982862e+000
1.210149999999090e-005	-1.012054e-001	4.027615e+000	4.954558e+000	2.587187e-001	4.984046e+000
1.213649999999098e-005	-1.091688e-001	3.900004e+000	4.956586e+000	2.278892e-001	4.985333e+000
1.215392857141959e-005	-1.132511e-001	3.836587e+000	4.958582e+000	2.137159e-001	4.985906e+000
1.217135714284820e-005	-1.172302e-001	3.772968e+000	4.960389e+000	2.002752e-001	4.986472e+000
1.218878571427681e-005	-1.211063e-001	3.709147e+000	4.962005e+000	1.875672e-001	4.987032e+000
1.220621428570542e-005	-1.248792e-001	3.645125e+000	4.963433e+000	1.755919e-001	4.987586e+000
1.222364285713403e-005	-1.285489e-001	3.580901e+000	4.964670e+000	1.643491e-001	4.988133e+000
1.224107142856264e-005	-1.321155e-001	3.516475e+000	4.965719e+000	1.538391e-001	4.988674e+000
1.225849999999125e-005	-1.355790e-001	3.451848e+000	4.966577e+000	1.440617e-001	4.989208e+000
1.228449999999130e-005	-1.383476e-001	3.355531e+000	4.967782e+000	1.304867e-001	4.990172e+000
1.229678571427704e-005	-1.388432e-001	3.310013e+000	4.968280e+000	1.245480e-001	4.990690e+000
1.230907142856279e-005	-1.381651e-001	3.264605e+000	4.968754e+000	1.188580e-001	4.991267e+000
1.232135714284853e-005	-1.363132e-001	3.219307e+000	4.969203e+000	1.134168e-001	4.991903e+000
1.233364285713427e-005	-1.332876e-001	3.174119e+000	4.969628e+000	1.082244e-001	4.992598e+000
1.234592857142001e-005	-1.290882e-001	3.129041e+000	4.970028e+000	1.032808e-001	4.993352e+000
1.235821428570575e-005	-1.237150e-001	3.084073e+000	4.970404e+000	9.858594e-002	4.994165e+000
1.237049999999149e-005	-1.171682e-001	3.039214e+000	4.970756e+000	9.413989e-002	4.995036e+000
1.238078571427723e-005	-1.103944e-001	3.001802e+000	4.971042e+000	9.057383e-002	4.995815e+000
1.239107142856297e-005	-1.023112e-001	2.964542e+000	4.971321e+000	8.713986e-002	4.996638e+000
1.240135714284870e-005	-9.291835e-002	2.927433e+000	4.971592e+000	8.383798e-002	4.997506e+000
1.241164285713444e-005	-8.221599e-002	2.890475e+000	4.971857e+000	8.066819e-002	4.998418e+000
1.242192857142018e-005	-7.020411e-002	2.853668e+000	4.972113e+000	7.763048e-002	4.999374e+000
1.243221428570591e-005	-5.688268e-002	2.817013e+000	4.972363e+000	7.472487e-002	5.000375e+000
1.244249999999165e-005	-4.225171e-002	2.780509e+000	4.972605e+000	7.195134e-002	5.001420e+000
1.244649999999166e-005	-3.610918e-002	2.766365e+000	4.972699e+000	7.090034e-002	5.001840e+000
1.245049999999167e-005	-2.972354e-002	2.752249e+000	4.972791e+000	6.986601e-002	5.002268e+000
1.245449999999168e-005	-2.309481e-002	2.738160e+000	4.972883e+000	6.884837e-002	5.002703e+000
1.245849999999169e-005	-1.622298e-002	2.724097e+000	4.972975e+000	6.784742e-002	5.003145e+000
1.246249999999169e-005	-9.108058e-003	2.710062e+000	4.973065e+000	6.686314e-002	5.003595e+000
1.246649999999170e-005	-1.750035e-003	2.696055e+000	4.973155e+000	6.589556e-002	5.004052e+000
1.247049999999171e-005	5.851084e-003	2.682074e+000	4.973244e+000	6.494465e-002	5.004517e+000
1.247721428570601e-005	1.915153e-002	2.658670e+000	4.973393e+000	6.338547e-002	5.005313e+000
1.248392857142031e-005	3.325281e-002	2.635345e+000	4.973539e+000	6.186768e-002	5.006134e+000
1.249064285713461e-005	4.815491e-002	2.612101e+000	4.973684e+000	6.039129e-002	5.006981e+000
1.249735714284891e-005	6.385784e-002	2.588936e+000	4.973828e+000	5.895630e-002	5.007852e+000
1.250407142856321e-005	8.036159e-002	2.565852e+000	4.973970e+000	5.756272e-002	5.008749e+000
1.251078571427751e-005	9.766617e-002	2.542846e+000	4.974110e+000	5.621053e-002	5.009671e+000
1.251749999999181e-005	1.157716e-001	2.519921e+000	4.974248e+000	5.489974e-002	5.010618e+000
1.252864285713470e-005	1.475127e-001	2.482093e+000	4.974477e+000	5.281231e-002	5.012237e+000
1.253978571427758e-005	1.821768e-001	2.444430e+000	4.974699e+000	5.081938e-002	5.013962e+000
1.255092857142046e-005	2.197638e-001	2.406930e+000	4.974914e+000	4.892094e-002	5.015794e+000
1.256207142856334e-005	2.602737e-001	2.369595e+000	4.975122e+000	4.711700e-002	5.017732e+000
1.257321428570622e-005	3.037065e-001	2.332423e+000	4.975323e+000	4.540755e-002	5.019776e+000
1.258435714284910e-005	3.500623e-001	2.295416e+000	4.975517e+000	4.379260e-002	5.021927e+000
1.259549999999199e-005	3.993409e-001	2.258574e+000	4.975705e+000	4.227214e-002	5.024184e+000
1.260421428570629e-005	4.405916e-001	2.229711e+000	4.975841e+000	4.114171e-002	5.026068e+000
1.261292857142060e-005	4.841104e-001	2.200901e+000	4.975970e+000	4.005859e-002	5.028044e+000
1.262164285713490e-005	5.298975e-001	2.172144e+000	4.976091e+000	3.902278e-002	5.030110e+000
1.263035714284920e-005	5.779529e-001	2.143440e+000	4.976206e+000	3.803427e-002	5.032268e+000
1.263907142856351e-005	6.282764e-001	2.114788e+000	4.976313e+000	3.709307e-002	5.034518e+000
1.264778571427781e-005	6.808682e-001	2.086189e+000	4.976413e+000	3.619918e-002	5.036858e+000
1.265649999999212e-005	7.357282e-001	2.057643e+000	4.976505e+000	3.535260e-002	5.039290e+000
1.265949999999213e-005	7.550308e-001	2.047851e+000	4.976533e+000	3.506772e-002	5.040136e+000
1.267678571427788e-005	8.702078e-001	1.992503e+000	4.976720e+000	3.351851e-002	5.045012e+000
1.269407142856363e-005	9.955062e-001	1.936972e+000	4.976843e+000	3.212331e-002	5.050469e+000
1.271135714284938e-005	1.130926e+000	1.881258e+000	4.976904e+000	3.088213e-002	5.056508e+000
1.272864285713514e-005	1.276468e+000	1.825362e+000	4.976902e+000	2.979496e-002	5.063127e+000
1.274592857142089e-005	1.432131e+000	1.769283e+000	4.976838e+000	2.886181e-002	5.070329e+000
1.276321428570664e-005	1.597915e+000	1.713022e+000	4.976710e+000	2.808267e-002	5.078112e+000
1.278049999999239e-005	1.773821e+000	1.656578e+000	4.976520e+000	2.745754e-002	5.086476e+000
1.279635714284957e-005	1.944282e+000	1.607118e+000	4.976588e+000	2.702781e-002	5.094655e+000
1.281221428570675e-005	2.113893e+000	1.559777e+000	4.976733e+000	2.663681e-002	5.102930e+000
1.282807142856392e-005	2.282653e+000	1.514555e+000	4.976953e+000	2.628451e-002	5.111300e+000
1.284392857142110e-005	2.450564e+000	1.471453e+000	4.977249e+000	2.597094e-002	5.119767e+000
1.285978571427828e-005	2.617624e+000	1.430470e+000	4.977621e+000	2.569608e-002	5.128328e+000
1.287564285713546e-005	2.783835e+000	1.391607e+000	4.978069e+000	2.545994e-002	5.136986e+000
1.289149999999263e-005	2.949195e+000	1.354863e+000	4.978592e+000	2.526251e-002	5.145740e+000
1.290421428570695e-005	3.075644e+000	1.325137e+000	4.978897e+000	2.513254e-002	5.153053e+000
1.291692857142126e-005	3.197330e+000	1.295571e+000	4.979165e+000	2.499531e-002	5.160322e+000
1.292964285713558e-005	3.314253e+000	1.266165e+000	4.979398e+000	2.485081e-002	5.167546e+000
1.294235714284989e-005	3.426415e+000	1.236920e+000	4.979596e+000	2.469906e-002	5.174725e+000
1.295507142856420e-005	3.533813e+000	1.207835e+000	4.979758e+000	2.454004e-002	5.181859e+000
1.296778571427852e-005	3.636450e+000	1.178909e+000	4.979885e+000	2.437376e-002	5.188947e+000
1.298049999999283e-005	3.734324e+000	1.150144e+000	4.979977e+000	2.420021e-002	5.195991e+000
1.298735714284999e-005	3.785788e+000	1.134717e+000	4.980026e+000	2.414196e-002	5.199960e+000
1.299421428570715e-005	3.836280e+000	1.119363e+000	4.980061e+000	2.394858e-002	5.202958e+000
1.300107142856430e-005	3.885800e+000	1.104084e+000	4.980083e+000	2.362007e-002	5.204986e+000
1.300792857142146e-005	3.934347e+000	1.088879e+000	4.980090e+000	2.315644e-002	5.206042e+000
1.301478571427862e-005	3.981922e+000	1.073749e+000	4.980083e+000	2.255768e-002	5.206126e+000
1.302164285713578e-005	4.028526e+000	1.058692e+000	4.980063e+000	2.182379e-002	5.205240e+000
1.302849999999294e-005	4.074157e+000	1.043710e+000	4.980028e+000	2.095478e-002	5.203382e+000
