time	V(out)	V(vin)
3.000014441874551e-004	-5.436196e-004	2.779063e+000
3.000015077329689e-004	-6.061778e-004	2.461335e+000
3.000015934768832e-004	-6.487384e-004	2.032616e+000
3.000016528711861e-004	-6.659048e-004	1.735644e+000
3.000017211565168e-004	-6.794573e-004	1.394217e+000
3.000018289827342e-004	-6.940421e-004	8.550863e-001
3.000018527954594e-004	-6.956108e-004	7.360227e-001
3.000019004209097e-004	-6.962185e-004	4.978954e-001
3.000019047490995e-004	-6.961537e-004	4.762545e-001
3.000019307182379e-004	-6.947065e-004	3.464088e-001
3.000019653437559e-004	-6.913665e-004	1.732812e-001
3.000020000000000e-004	-6.869977e-004	5.679901e-011
3.000020034656244e-004	-6.828567e-004	0.000000e+000
3.000020103968733e-004	-6.756794e-004	0.000000e+000
3.000020242593709e-004	-6.645732e-004	0.000000e+000
3.000020519843663e-004	-6.477181e-004	0.000000e+000
3.000020804739741e-004	-6.340350e-004	0.000000e+000
3.000021325142709e-004	-6.132405e-004	0.000000e+000
3.000021993066759e-004	-5.895057e-004	0.000000e+000
3.000023224903004e-004	-5.491903e-004	0.000000e+000
3.000024772082011e-004	-5.007401e-004	0.000000e+000
3.000027444910185e-004	-4.185596e-004	0.000000e+000
3.000030918287321e-004	-3.111158e-004	0.000000e+000
3.000036768206714e-004	-1.258667e-004	0.000000e+000
3.000044501244606e-004	1.291289e-004	0.000000e+000
3.000057140922020e-004	5.693747e-004	0.000000e+000
3.000074331138814e-004	1.210402e-003	0.000000e+000
3.000101478553198e-004	2.302444e-003	0.000000e+000
3.000134661683345e-004	3.740727e-003	0.000000e+000
3.000174240704701e-004	5.573142e-003	0.000000e+000
3.000212170192911e-004	7.421608e-003	0.000000e+000
3.000246599781717e-004	9.166612e-003	0.000000e+000
3.000284757460197e-004	1.115849e-002	0.000000e+000
3.000326379552739e-004	1.338598e-002	0.000000e+000
3.000388273352823e-004	1.677307e-002	0.000000e+000
3.000461623319745e-004	2.086706e-002	0.000000e+000
3.000558559995971e-004	2.636739e-002	0.000000e+000
3.000654017081566e-004	3.185035e-002	0.000000e+000
3.000760240024909e-004	3.800431e-002	0.000000e+000
3.000865212312768e-004	4.411843e-002	0.000000e+000
3.000981179062092e-004	5.089600e-002	0.000000e+000
3.001087202599286e-004	5.710611e-002	0.000000e+000
3.001196742242845e-004	6.353168e-002	0.000000e+000
3.001331728161537e-004	7.145707e-002	0.000000e+000
