time	V(1_a1)	V(2_a0)	V(3_b1)	V(4_b0)	V(5_c0)	V(6_q1)	V(7_q0)
4.000000328028752e-003	5.000000e+000	3.359856e+000	3.359856e+000	3.359856e+000	5.000219e+000	4.728394e-002	-4.125621e-001
4.000000371167354e-003	5.000000e+000	3.144163e+000	3.144163e+000	3.144163e+000	5.000092e+000	4.684440e-002	-4.596626e-001
4.000000414558174e-003	5.000000e+000	2.927209e+000	2.927209e+000	2.927209e+000	4.999963e+000	4.639726e-002	-5.054222e-001
4.000000454023591e-003	5.000000e+000	2.729882e+000	2.729882e+000	2.729882e+000	4.999846e+000	4.598179e-002	-5.461836e-001
4.000000505137264e-003	5.000000e+000	2.474314e+000	2.474314e+000	2.474314e+000	4.999691e+000	4.542141e-002	-5.976948e-001
4.000000603375672e-003	5.000000e+000	1.983122e+000	1.983122e+000	1.983122e+000	4.999389e+000	4.427571e-002	-6.907186e-001
4.000000719763240e-003	5.000000e+000	1.401184e+000	1.401184e+000	1.401184e+000	4.999021e+000	4.280757e-002	-7.805795e-001
4.000000811038425e-003	5.000000e+000	9.448079e-001	9.448079e-001	9.448079e-001	4.998725e+000	4.155172e-002	-8.203376e-001
4.000000886442304e-003	5.000000e+000	5.677885e-001	5.677885e-001	5.677885e-001	4.998479e+000	4.043984e-002	-8.293090e-001
4.000000949353023e-003	5.000000e+000	2.532349e-001	2.532349e-001	2.532349e-001	4.998273e+000	3.944104e-002	-8.282074e-001
4.000001000000000e-003	5.000000e+000	0.000000e+000	4.633751e-010	1.005477e-009	4.998106e+000	3.861605e-002	-8.275416e-001
4.000001000856021e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998107e+000	3.860942e-002	-8.266844e-001
4.000001002568066e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998107e+000	3.859611e-002	-8.250506e-001
4.000001005992154e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998107e+000	3.856938e-002	-8.221096e-001
4.000001012840331e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998108e+000	3.851551e-002	-8.171813e-001
4.000001026536685e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998110e+000	3.840682e-002	-8.094589e-001
4.000001046700261e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998112e+000	3.824536e-002	-8.009812e-001
4.000001075218935e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998115e+000	3.801506e-002	-7.923546e-001
4.000001117850809e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998120e+000	3.766868e-002	-7.832139e-001
4.000001183575479e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998127e+000	3.713370e-002	-7.733476e-001
4.000001282295339e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998138e+000	3.633432e-002	-7.630946e-001
4.000001430117902e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998154e+000	3.516217e-002	-7.525423e-001
4.000001650282697e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998178e+000	3.351344e-002	-7.417191e-001
4.000001980713156e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998213e+000	3.123083e-002	-7.302310e-001
4.000002333176470e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998250e+000	2.896687e-002	-7.211267e-001
4.000002708628806e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998289e+000	2.675175e-002	-7.137200e-001
4.000003459533478e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998365e+000	2.277064e-002	-7.019413e-001
4.000004249229747e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998444e+000	1.908631e-002	-6.916993e-001
4.000005079180286e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998523e+000	1.574231e-002	-6.825437e-001
4.000005862150737e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998595e+000	1.304670e-002	-6.748648e-001
4.000007015961606e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998698e+000	9.719172e-003	-6.645609e-001
4.000008476288256e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998821e+000	6.269308e-003	-6.524366e-001
4.000010080813636e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998949e+000	3.302990e-003	-6.398147e-001
4.000012004492250e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999092e+000	5.853985e-004	-6.250840e-001
4.000013354219689e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999187e+000	-8.554831e-004	-6.147477e-001
4.000014924970618e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999289e+000	-2.105851e-003	-6.024786e-001
4.000016613076949e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999393e+000	-3.104793e-003	-5.888516e-001
4.000018518739495e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999501e+000	-3.908760e-003	-5.728422e-001
4.000020305207797e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999595e+000	-4.423996e-003	-5.571059e-001
4.000022248227065e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999690e+000	-4.780281e-003	-5.389448e-001
4.000023956431244e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999767e+000	-4.961769e-003	-5.216461e-001
4.000025775285544e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999842e+000	-5.083967e-003	-5.017075e-001
4.000027336946779e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999902e+000	-5.169732e-003	-4.837055e-001
4.000028522125118e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999945e+000	-5.206561e-003	-4.696071e-001
4.000029840876867e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999989e+000	-5.203968e-003	-4.535030e-001
4.000031681390158e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000046e+000	-5.152082e-003	-4.304537e-001
4.000033705693241e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000103e+000	-5.055044e-003	-4.043382e-001
4.000037075947594e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000185e+000	-4.850261e-003	-3.594677e-001
4.000040786905273e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000260e+000	-4.585840e-003	-3.086515e-001
4.000044613586589e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000322e+000	-4.269021e-003	-2.550470e-001
4.000048794673873e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000370e+000	-3.901442e-003	-1.957193e-001
4.000057156848440e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000425e+000	-3.231840e-003	-7.720945e-002
4.000065773827340e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000444e+000	-2.763885e-003	4.245077e-002
4.000073845294856e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000432e+000	-2.723849e-003	1.488667e-001
4.000082599384726e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000394e+000	-3.290310e-003	2.537942e-001
4.000091832633861e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000340e+000	-4.679855e-003	3.499976e-001
4.000102781813687e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000266e+000	-7.333208e-003	4.452683e-001
4.000114374155221e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000187e+000	-1.117108e-002	5.253908e-001
4.000128601392225e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000099e+000	-1.701834e-002	5.990672e-001
4.000143646725456e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000022e+000	-2.414378e-002	6.543746e-001
4.000161230810427e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999957e+000	-3.312505e-002	6.991029e-001
4.000177781110952e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999918e+000	-4.175299e-002	7.292381e-001
4.000196296357507e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999897e+000	-5.133826e-002	7.525617e-001
4.000215560244247e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999894e+000	-6.106964e-002	7.613274e-001
4.000237378893321e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999907e+000	-7.164621e-002	7.464863e-001
4.000257604424102e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999926e+000	-8.103389e-002	7.108242e-001
4.000279081639349e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999948e+000	-9.076048e-002	6.575454e-001
4.000305266348941e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999977e+000	-1.026064e-001	5.842884e-001
4.000329090699297e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000013e+000	-1.134660e-001	5.160544e-001
4.000349034405330e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000052e+000	-1.225449e-001	4.606882e-001
4.000372237504701e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000106e+000	-1.328504e-001	4.004396e-001
4.000396382026806e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000161e+000	-1.419112e-001	3.436839e-001
4.000427061196922e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000224e+000	-1.470131e-001	2.799301e-001
4.000450606232085e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000269e+000	-1.388744e-001	2.376719e-001
4.000478724063799e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000320e+000	-1.074720e-001	1.948619e-001
4.000504985612810e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000357e+000	-5.527885e-002	1.613014e-001
4.000536785927035e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000383e+000	3.252231e-002	1.274846e-001
4.000558743791975e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000395e+000	1.059012e-001	1.078737e-001
4.000577792207966e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000412e+000	1.784855e-001	9.328502e-002
4.000587987805885e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000428e+000	2.225958e-001	8.633664e-002
4.000598723334803e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000442e+000	2.746010e-001	7.968998e-002
4.000608514802496e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000440e+000	3.253805e-001	7.408235e-002
4.000618839150446e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000424e+000	3.821099e-001	6.870738e-002
4.000639487846347e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000360e+000	5.019562e-001	5.909659e-002
4.000659416762587e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000206e+000	6.237828e-001	5.097944e-002
4.000681253542505e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999854e+000	7.636533e-001	4.332855e-002
4.000699113586736e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999393e+000	8.824195e-001	3.789966e-002
4.000715327390226e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998849e+000	9.937645e-001	3.355665e-002
4.000726166126368e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998435e+000	1.070482e+000	3.094436e-002
4.000737544318150e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.997949e+000	1.153969e+000	2.849012e-002
4.000759710156759e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.996884e+000	1.323287e+000	2.428334e-002
4.000786473791191e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.995468e+000	1.536512e+000	2.002519e-002
4.000826409769828e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.993190e+000	1.864354e+000	1.489396e-002
4.000854320611074e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.991403e+000	2.094801e+000	1.205089e-002
4.000886054521433e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.989335e+000	2.354274e+000	9.524768e-003
4.000916796977495e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.987734e+000	2.601692e+000	7.578056e-003
4.000951224883063e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986558e+000	2.872254e+000	5.859967e-003
4.000982480301253e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986321e+000	3.109946e+000	4.594231e-003
4.000995312104830e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986926e+000	3.203895e+000	4.156452e-003
4.001004899547886e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.988141e+000	3.271682e+000	3.868227e-003
4.001016499191913e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.990583e+000	3.351345e+000	3.548703e-003
4.001029613238830e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.994498e+000	3.437993e+000	3.222950e-003
4.001052407135134e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.003147e+000	3.580467e+000	2.728710e-003
4.001080180767635e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.014952e+000	3.743441e+000	2.208382e-003
4.001095454502771e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.021468e+000	3.827110e+000	1.962403e-003
4.001109452178006e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.027151e+000	3.898959e+000	1.765651e-003
4.001123238885611e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.032418e+000	3.965601e+000	1.593079e-003
4.001142758974425e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.039550e+000	4.054265e+000	1.375585e-003
4.001157863644611e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.045200e+000	4.118417e+000	1.226551e-003
4.001174752347337e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.051830e+000	4.185171e+000	1.079885e-003
4.001190882654371e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.058384e+000	4.244557e+000	9.559345e-004
4.001208205332303e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.065453e+000	4.303605e+000	8.390705e-004
4.001227401960331e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.072702e+000	4.363989e+000	7.257602e-004
4.001246023362686e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.078781e+000	4.417395e+000	6.312336e-004
4.001272092004677e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.086125e+000	4.483872e+000	5.215728e-004
4.001311102940543e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.095940e+000	4.569523e+000	3.919651e-004
4.001357976363306e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.107111e+000	4.654731e+000	2.763272e-004
4.001408573158265e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.117364e+000	4.728014e+000	1.892360e-004
4.001464110893539e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.117020e+000	4.790660e+000	1.249366e-004
4.001516892206164e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.085336e+000	4.836708e+000	8.433232e-005
4.001565579173565e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.001371e+000	4.869502e+000	5.943250e-005
4.001611838412178e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.837789e+000	4.893674e+000	4.335336e-005
4.001658068531340e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.547468e+000	4.912775e+000	3.218393e-005
4.001703943202411e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.082281e+000	4.928227e+000	2.427404e-005
4.001742728167869e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.494877e+000	4.939101e+000	1.935210e-005
4.001776390268705e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.836839e+000	4.947090e+000	1.611707e-005
4.001809609208385e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.129467e+000	4.953917e+000	1.361356e-005
4.001836084785285e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.579067e+000	4.958694e+000	1.201543e-005
4.001864221427553e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.066805e+000	4.963169e+000	1.064354e-005
4.001895293810003e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	6.425245e-001	4.967537e+000	9.409159e-006
4.001927335895572e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.630590e-001	4.971489e+000	8.384793e-006
4.001961256322387e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.982052e-001	4.975138e+000	7.523820e-006
4.001995714517377e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.121094e-001	4.978369e+000	6.830693e-006
4.002026942154349e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	7.325829e-002	4.980920e+000	6.333893e-006
4.002059675549353e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.256496e-002	4.983243e+000	5.926296e-006
4.002098099287537e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.936377e-002	4.985579e+000	5.559082e-006
4.002148258802778e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.947210e-002	4.988112e+000	5.206101e-006
4.002214452633270e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.148077e-002	4.990736e+000	4.888266e-006
4.002309493189615e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.414964e-002	4.993504e+000	4.594201e-006
4.002419121184115e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	8.782770e-003	4.995694e+000	4.364912e-006
4.002540513453406e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.170199e-003	4.997265e+000	4.194173e-006
4.002653773530581e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.161154e-003	4.998191e+000	4.107218e-006
4.002778335960911e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.867116e-003	4.998822e+000	4.051609e-006
4.002913266482517e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.059920e-003	4.999243e+000	3.987251e-006
4.003071120461049e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.505926e-004	4.999534e+000	3.905472e-006
4.003249689802746e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.636175e-004	4.999721e+000	3.816840e-006
4.003472192541629e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.066191e-004	4.999843e+000	3.715618e-006
4.003748344077057e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.409786e-005	4.999918e+000	3.605025e-006
4.004128686280729e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	6.638416e-006	4.999964e+000	3.475268e-006
4.004660167826127e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.214777e-007	4.999987e+000	3.327401e-006
4.005546988000030e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-1.204802e-007	4.999998e+000	3.123680e-006
4.006546988000031e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.503860e-009	5.000000e+000	2.897977e-006
4.008546988000031e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.530649e-009	5.000000e+000	2.401382e-006
4.010546988000031e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.793259e-009	5.000000e+000	2.008288e-006
4.013546988000031e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.333308e-009	5.000000e+000	1.617154e-006
4.015975559428603e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.424769e-009	5.000000e+000	1.425828e-006
4.018404130857175e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.497628e-009	5.000000e+000	1.259161e-006
4.020832702285746e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.551885e-009	5.000000e+000	1.117152e-006
4.023261273714319e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.587540e-009	5.000000e+000	9.998023e-007
4.025689845142890e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.604593e-009	5.000000e+000	9.071113e-007
4.028118416571462e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.603043e-009	5.000000e+000	8.390792e-007
4.030546988000034e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.582892e-009	5.000000e+000	7.957058e-007
4.037546988000035e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.576178e-009	5.000000e+000	6.833365e-007
4.044546988000036e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.571040e-009	5.000000e+000	5.869382e-007
4.051546988000036e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.567478e-009	5.000000e+000	5.065107e-007
4.058546988000037e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.565492e-009	5.000000e+000	4.420541e-007
4.065546988000038e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.565081e-009	5.000000e+000	3.935684e-007
4.072546988000039e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.566246e-009	5.000000e+000	3.610536e-007
4.079546988000040e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568987e-009	5.000000e+000	3.445098e-007
4.109118416571473e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568900e-009	5.000000e+000	2.802735e-007
4.138689845142905e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568833e-009	5.000000e+000	2.266139e-007
4.168261273714338e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568785e-009	5.000000e+000	1.835309e-007
4.197832702285770e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568757e-009	5.000000e+000	1.510245e-007
4.227404130857202e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568749e-009	5.000000e+000	1.290946e-007
4.256975559428635e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568761e-009	5.000000e+000	1.177414e-007
4.286546988000068e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.169647e-007
4.499997999999999e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568791e-009	5.000000e+000	7.577005e-008
4.499999000000000e-003	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.568790e-009	5.000000e+000	7.576988e-008
4.499999002200000e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.100000e-002	4.517598e-008	5.000001e+000	1.019514e-004
4.499999006600000e-003	5.000000e+000	0.000000e+000	0.000000e+000	3.300000e-002	1.283651e-007	5.000005e+000	3.077828e-004
4.499999015400001e-003	5.000000e+000	0.000000e+000	0.000000e+000	7.700001e-002	2.945029e-007	5.000011e+000	7.280821e-004
4.499999033000002e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.650000e-001	6.256954e-007	5.000023e+000	1.607768e-003
4.499999068200004e-003	5.000000e+000	0.000000e+000	0.000000e+000	3.410000e-001	1.284801e-006	5.000048e+000	3.517630e-003
4.499999105791222e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.289561e-001	1.983387e-006	5.000074e+000	5.931803e-003
4.499999164870588e-003	5.000000e+000	0.000000e+000	0.000000e+000	8.243529e-001	3.070524e-006	5.000115e+000	1.071617e-002
4.499999225281991e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.126410e+000	4.171606e-006	5.000156e+000	1.632258e-002
4.499999251031463e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.255157e+000	4.636490e-006	5.000174e+000	1.816120e-002
4.499999284112031e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.420560e+000	5.229625e-006	5.000196e+000	1.933313e-002
4.499999334359913e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.671800e+000	6.144375e-006	5.000231e+000	2.045658e-002
4.499999370387049e-003	5.000000e+000	0.000000e+000	0.000000e+000	1.851935e+000	6.806679e-006	5.000257e+000	2.125157e-002
4.499999404638758e-003	5.000000e+000	0.000000e+000	0.000000e+000	2.023194e+000	7.429929e-006	5.000280e+000	2.199540e-002
4.499999473142176e-003	5.000000e+000	0.000000e+000	0.000000e+000	2.365711e+000	8.660814e-006	5.000328e+000	2.345998e-002
4.499999533307255e-003	5.000000e+000	0.000000e+000	0.000000e+000	2.666536e+000	9.725950e-006	5.000369e+000	2.475426e-002
4.499999777169136e-003	5.000000e+000	0.000000e+000	0.000000e+000	3.885846e+000	1.386387e-005	5.000529e+000	2.994968e-002
4.499999864537700e-003	5.000000e+000	0.000000e+000	0.000000e+000	4.322689e+000	1.527807e-005	5.000585e+000	3.178102e-002
4.500000000000000e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.744080e-005	5.000671e+000	3.462495e-002
4.500000000821329e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.743975e-005	5.000671e+000	3.462657e-002
4.500000002463988e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.743765e-005	5.000671e+000	3.462981e-002
4.500000849783640e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.638812e-005	5.000667e+000	3.609818e-002
4.500001697103293e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.537437e-005	5.000662e+000	3.737844e-002
4.500002544422945e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.439640e-005	5.000658e+000	3.847058e-002
4.500003391742597e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.345421e-005	5.000653e+000	3.937460e-002
4.500004239062249e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.254780e-005	5.000649e+000	4.009051e-002
4.500005086381902e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.167717e-005	5.000644e+000	4.061831e-002
4.500005933701554e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	1.084231e-005	5.000638e+000	4.095798e-002
4.500008798583204e-003	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	8.137948e-006	5.000621e+000	4.164678e-002
